y,x
17.92,70.61
17.90,70.62
17.91,70.63
17.95,70.64
17.91,70.65
17.92,70.66
17.96,70.67
17.90,70.68
17.92,70.69
17.91,70.70
17.88,70.71
17.94,70.72
17.95,70.74
17.91,70.75
17.90,70.76
17.96,70.77
17.90,70.78
17.89,70.79
17.96,70.80
17.88,70.81
17.93,70.82
17.90,70.83
17.90,70.84
17.89,70.85
17.93,70.86
17.91,70.87
17.85,70.88
17.95,70.89
17.93,70.90
17.87,70.91
17.92,70.92
17.89,70.93
17.90,70.94
17.92,70.95
17.93,70.96
17.84,70.97
17.90,70.98
17.91,70.99
17.88,71.00
17.89,71.01
17.89,71.02
17.89,71.03
17.94,71.04
17.88,71.05
17.89,71.06
17.87,71.07
17.90,71.08
17.94,71.09
17.88,71.10
17.91,71.11
17.89,71.12
17.89,71.13
17.92,71.14
17.88,71.15
17.91,71.16
17.94,71.17
17.90,71.18
17.84,71.19
17.90,71.20
17.92,71.21
17.89,71.22
17.90,71.23
17.89,71.24
17.89,71.25
17.88,71.26
17.92,71.27
17.87,71.28
17.87,71.29
17.94,71.30
17.87,71.31
17.90,71.32
17.90,71.33
17.90,71.34
17.92,71.35
17.84,71.36
17.92,71.37
17.85,71.38
17.93,71.39
17.94,71.40
17.92,71.41
17.91,71.42
17.90,71.43
17.86,71.44
17.90,71.45
17.90,71.46
17.86,71.47
17.91,71.48
17.93,71.49
17.88,71.50
17.91,71.51
17.94,71.52
17.91,71.53
17.89,71.54
17.93,71.55
17.90,71.56
17.90,71.57
17.93,71.58
17.87,71.59
17.91,71.60
17.91,71.61
17.88,71.62
17.89,71.63
17.86,71.64
17.86,71.65
17.89,71.66
17.94,71.67
17.85,71.68
17.87,71.69
17.90,71.70
17.89,71.71
17.92,71.72
17.86,71.73
17.91,71.74
17.89,71.75
17.94,71.76
17.87,71.77
17.88,71.78
17.91,71.79
17.91,71.80
17.88,71.81
17.92,71.82
17.89,71.83
17.89,71.84
17.89,71.85
17.88,71.86
17.89,71.87
17.89,71.88
17.92,71.89
17.88,71.90
17.85,71.91
17.91,71.93
17.88,71.94
17.85,71.95
17.90,71.96
17.87,71.97
17.87,71.98
17.91,71.99
17.89,72.00
17.92,72.01
17.88,72.02
17.92,72.03
17.84,72.04
17.92,72.05
17.91,72.06
17.89,72.07
17.91,72.08
17.89,72.09
17.89,72.10
17.87,72.11
17.90,72.12
17.82,72.13
17.91,72.14
17.90,72.15
17.87,72.16
17.86,72.17
17.91,72.18
17.87,72.19
17.88,72.20
17.91,72.21
17.84,72.22
17.86,72.23
17.91,72.24
17.88,72.25
17.90,72.26
17.91,72.27
17.86,72.28
17.91,72.29
17.93,72.30
17.90,72.31
17.83,72.32
17.93,72.33
17.87,72.34
17.87,72.35
17.92,72.36
17.91,72.37
17.89,72.38
17.88,72.39
17.90,72.40
17.83,72.41
17.91,72.42
17.87,72.43
17.90,72.44
17.85,72.45
17.90,72.46
17.87,72.47
17.88,72.48
17.87,72.49
17.84,72.50
17.86,72.51
17.90,72.52
17.91,72.53
17.85,72.54
17.92,72.55
17.85,72.56
17.90,72.57
17.91,72.58
17.88,72.59
17.87,72.60
17.93,72.61
17.90,72.62
17.84,72.63
17.92,72.64
17.88,72.65
17.83,72.66
17.90,72.67
17.91,72.68
17.87,72.69
17.92,72.70
17.90,72.71
17.85,72.72
17.91,72.73
17.90,72.74
17.87,72.75
17.86,72.76
17.88,72.77
17.86,72.78
17.88,72.79
17.90,72.80
17.91,72.81
17.90,72.82
17.88,72.83
17.87,72.84
17.83,72.85
17.92,72.86
17.89,72.87
17.84,72.88
17.90,72.89
17.86,72.90
17.86,72.91
17.89,72.92
17.90,72.93
17.88,72.94
17.89,72.95
17.87,72.96
17.87,72.97
17.87,72.98
17.87,72.99
17.86,73.00
17.90,73.01
17.89,73.02
17.88,73.03
17.88,73.04
17.91,73.05
17.90,73.06
17.84,73.07
17.88,73.08
17.86,73.09
17.89,73.10
17.88,73.12
17.86,73.13
17.83,73.14
17.91,73.15
17.87,73.16
17.87,73.17
17.82,73.18
17.90,73.19
17.86,73.20
17.91,73.21
17.90,73.22
17.88,73.23
17.88,73.24
17.90,73.25
17.87,73.26
17.85,73.27
17.89,73.28
17.86,73.29
17.80,73.30
17.88,73.31
17.88,73.32
17.86,73.33
17.83,73.34
17.89,73.35
17.83,73.36
17.88,73.37
17.89,73.38
17.89,73.39
17.89,73.40
17.87,73.41
17.84,73.42
17.85,73.43
17.92,73.44
17.88,73.45
17.84,73.46
17.86,73.47
17.89,73.48
17.85,73.49
17.91,73.50
17.90,73.51
17.88,73.52
17.86,73.53
17.86,73.54
17.86,73.55
17.90,73.56
17.82,73.57
17.84,73.58
17.88,73.59
17.87,73.60
17.88,73.61
17.89,73.62
17.87,73.63
17.86,73.64
17.82,73.65
17.86,73.66
17.86,73.67
17.82,73.68
17.90,73.69
17.89,73.70
17.84,73.71
17.91,73.72
17.89,73.73
17.83,73.74
17.91,73.75
17.88,73.76
17.84,73.77
17.89,73.78
17.85,73.79
17.85,73.80
17.89,73.81
17.87,73.82
17.81,73.83
17.85,73.84
17.90,73.85
17.82,73.86
17.82,73.87
17.83,73.88
17.82,73.89
17.85,73.90
17.89,73.91
17.83,73.92
17.89,73.93
17.89,73.94
17.84,73.95
17.88,73.96
17.85,73.97
17.84,73.98
17.90,73.99
17.90,74.00
17.87,74.01
17.84,74.02
17.92,74.03
17.84,74.04
17.81,74.05
17.85,74.06
17.84,74.07
17.85,74.08
17.89,74.09
17.88,74.10
17.79,74.11
17.91,74.12
17.87,74.13
17.86,74.14
17.87,74.15
17.87,74.16
17.77,74.17
17.80,74.18
17.91,74.19
17.85,74.20
17.89,74.21
17.84,74.22
17.80,74.23
17.88,74.24
17.89,74.25
17.86,74.26
17.87,74.27
17.90,74.28
17.89,74.29
17.79,74.31
17.89,74.32
17.86,74.33
17.85,74.34
17.91,74.35
17.88,74.36
17.84,74.37
17.85,74.38
17.83,74.39
17.79,74.40
17.84,74.41
17.89,74.42
17.85,74.43
17.87,74.44
17.81,74.45
17.84,74.46
17.86,74.47
17.84,74.48
17.82,74.49
17.87,74.50
17.83,74.51
17.84,74.52
17.88,74.53
17.87,74.54
17.84,74.55
17.83,74.56
17.88,74.57
17.83,74.58
17.87,74.59
17.83,74.60
17.86,74.61
17.81,74.62
17.85,74.63
17.86,74.64
17.84,74.65
17.88,74.66
17.87,74.67
17.83,74.68
17.84,74.69
17.89,74.70
17.87,74.71
17.88,74.72
17.87,74.73
17.87,74.74
17.84,74.75
17.86,74.76
17.81,74.77
17.83,74.78
17.89,74.79
17.89,74.80
17.85,74.81
17.89,74.82
17.88,74.83
17.85,74.84
17.83,74.85
17.85,74.86
17.85,74.87
17.81,74.88
17.90,74.89
17.82,74.90
17.86,74.91
17.87,74.92
17.83,74.93
17.86,74.94
17.87,74.95
17.84,74.96
17.83,74.97
17.89,74.98
17.84,74.99
17.77,75.00
17.86,75.01
17.83,75.02
17.87,75.03
17.87,75.04
17.86,75.05
17.82,75.06
17.85,75.07
17.87,75.08
17.86,75.09
17.83,75.10
17.89,75.11
17.86,75.12
17.83,75.13
17.85,75.14
17.83,75.15
17.83,75.16
17.84,75.17
17.86,75.18
17.83,75.19
17.90,75.20
17.85,75.21
17.82,75.22
17.86,75.23
17.85,75.24
17.87,75.25
17.87,75.26
17.83,75.27
17.85,75.28
17.86,75.29
17.84,75.30
17.80,75.31
17.87,75.32
17.88,75.33
17.76,75.34
17.88,75.35
17.86,75.36
17.79,75.37
17.85,75.38
17.86,75.39
17.84,75.40
17.89,75.41
17.86,75.42
17.86,75.43
17.85,75.44
17.87,75.45
17.83,75.46
17.86,75.47
17.87,75.48
17.83,75.50
17.82,75.51
17.85,75.52
17.83,75.53
17.81,75.54
17.88,75.55
17.78,75.56
17.79,75.57
17.85,75.58
17.83,75.59
17.81,75.60
17.81,75.61
17.87,75.62
17.82,75.63
17.82,75.64
17.84,75.65
17.81,75.66
17.88,75.67
17.84,75.68
17.86,75.69
17.86,75.70
17.89,75.71
17.80,75.72
17.84,75.73
17.81,75.74
17.81,75.75
17.83,75.76
17.87,75.77
17.85,75.78
17.79,75.79
17.86,75.80
17.86,75.81
17.82,75.82
17.83,75.83
17.81,75.84
17.80,75.85
17.83,75.86
17.83,75.87
17.81,75.88
17.86,75.89
17.81,75.90
17.84,75.91
17.84,75.92
17.82,75.93
17.83,75.94
17.81,75.95
17.84,75.96
17.84,75.97
17.79,75.98
17.86,75.99
17.85,76.00
17.85,76.01
17.80,76.02
17.86,76.03
17.85,76.04
17.82,76.05
17.87,76.06
17.82,76.07
17.81,76.08
17.82,76.09
17.82,76.10
17.83,76.11
17.86,76.12
17.84,76.13
17.85,76.14
17.85,76.15
17.86,76.16
17.80,76.17
17.85,76.18
17.82,76.19
17.80,76.20
17.82,76.21
17.82,76.22
17.81,76.23
17.87,76.24
17.86,76.25
17.82,76.26
17.85,76.27
17.87,76.28
17.81,76.29
17.84,76.30
17.81,76.31
17.83,76.32
17.80,76.33
17.82,76.34
17.80,76.35
17.82,76.36
17.83,76.37
17.82,76.38
17.77,76.39
17.87,76.40
17.85,76.41
17.84,76.42
17.82,76.43
17.83,76.44
17.83,76.45
17.81,76.46
17.84,76.47
17.82,76.48
17.83,76.49
17.82,76.50
17.80,76.51
17.86,76.52
17.84,76.53
17.83,76.54
17.84,76.55
17.84,76.56
17.81,76.57
17.85,76.58
17.85,76.59
17.80,76.60
17.79,76.61
17.86,76.62
17.85,76.63
17.80,76.64
17.79,76.65
17.84,76.66
17.81,76.68
17.81,76.69
17.79,76.70
17.79,76.71
17.87,76.72
17.83,76.73
17.77,76.74
17.86,76.75
17.86,76.76
17.82,76.77
17.86,76.78
17.84,76.79
17.82,76.80
17.82,76.81
17.82,76.82
17.82,76.83
17.81,76.84
17.86,76.85
17.81,76.86
17.81,76.87
17.88,76.88
17.81,76.89
17.81,76.90
17.84,76.91
17.79,76.92
17.82,76.93
17.81,76.94
17.82,76.95
17.82,76.96
17.80,76.97
17.81,76.98
17.82,76.99
17.83,77.00
17.81,77.01
17.80,77.02
17.83,77.03
17.84,77.04
17.81,77.05
17.78,77.06
17.79,77.07
17.80,77.08
17.83,77.09
17.84,77.10
17.81,77.11
17.85,77.12
17.85,77.13
17.80,77.14
17.84,77.15
17.85,77.16
17.82,77.17
17.80,77.18
17.83,77.19
17.78,77.20
17.77,77.21
17.85,77.22
17.82,77.23
17.84,77.24
17.81,77.25
17.81,77.26
17.77,77.27
17.80,77.28
17.79,77.29
17.78,77.30
17.80,77.31
17.80,77.32
17.79,77.33
17.80,77.34
17.85,77.35
17.81,77.36
17.80,77.37
17.84,77.38
17.78,77.39
17.82,77.40
17.87,77.41
17.80,77.42
17.81,77.43
17.82,77.44
17.83,77.45
17.78,77.46
17.86,77.47
17.79,77.48
17.78,77.49
17.80,77.50
17.83,77.51
17.81,77.52
17.81,77.53
17.75,77.54
17.82,77.55
17.80,77.56
17.84,77.57
17.82,77.58
17.82,77.59
17.79,77.60
17.79,77.61
17.77,77.62
17.83,77.63
17.80,77.64
17.80,77.65
17.82,77.66
17.81,77.67
17.79,77.68
17.77,77.69
17.85,77.70
17.80,77.71
17.80,77.72
17.84,77.73
17.77,77.74
17.80,77.75
17.83,77.76
17.77,77.77
17.81,77.78
17.84,77.79
17.83,77.80
17.80,77.81
17.84,77.82
17.80,77.83
17.82,77.84
17.85,77.85
17.85,77.86
17.78,77.88
17.77,77.89
17.82,77.90
17.79,77.91
17.81,77.92
17.79,77.93
17.79,77.94
17.83,77.95
17.81,77.96
17.81,77.97
17.82,77.98
17.80,77.99
17.77,78.00
17.78,78.01
17.81,78.02
17.79,78.03
17.82,78.04
17.86,78.05
17.80,78.06
17.78,78.07
17.82,78.08
17.82,78.09
17.80,78.10
17.84,78.11
17.81,78.12
17.81,78.13
17.84,78.14
17.82,78.15
17.76,78.16
17.78,78.17
17.81,78.18
17.81,78.19
17.79,78.20
17.79,78.21
17.77,78.22
17.79,78.23
17.80,78.24
17.78,78.25
17.81,78.26
17.82,78.27
17.81,78.28
17.78,78.29
17.82,78.30
17.79,78.31
17.80,78.32
17.78,78.33
17.81,78.34
17.76,78.35
17.84,78.36
17.83,78.37
17.79,78.38
17.79,78.39
17.84,78.40
17.76,78.41
17.79,78.42
17.81,78.43
17.79,78.44
17.82,78.45
17.82,78.46
17.78,78.47
17.74,78.48
17.82,78.49
17.80,78.50
17.76,78.51
17.81,78.52
17.78,78.53
17.79,78.54
17.82,78.55
17.80,78.56
17.77,78.57
17.83,78.58
17.81,78.59
17.75,78.60
17.75,78.61
17.82,78.62
17.82,78.63
17.71,78.64
17.80,78.65
17.75,78.66
17.79,78.67
17.77,78.68
17.80,78.69
17.82,78.70
17.80,78.71
17.74,78.72
17.81,78.73
17.82,78.74
17.81,78.75
17.73,78.76
17.81,78.77
17.83,78.78
17.78,78.79
17.81,78.80
17.83,78.81
17.76,78.82
17.81,78.83
17.80,78.84
17.76,78.85
17.80,78.86
17.82,78.87
17.79,78.88
17.79,78.89
17.81,78.90
17.78,78.91
17.79,78.92
17.81,78.93
17.79,78.94
17.77,78.95
17.84,78.96
17.82,78.97
17.77,78.98
17.80,78.99
17.82,79.00
17.80,79.01
17.81,79.02
17.81,79.03
17.77,79.04
17.80,79.06
17.81,79.07
17.80,79.08
17.76,79.09
17.82,79.10
17.80,79.11
17.77,79.12
17.83,79.13
17.76,79.14
17.76,79.15
17.81,79.16
17.79,79.17
17.76,79.18
17.80,79.19
17.79,79.20
17.78,79.21
17.73,79.22
17.83,79.23
17.77,79.24
17.75,79.25
17.81,79.26
17.79,79.27
17.72,79.28
17.78,79.29
17.73,79.30
17.75,79.31
17.82,79.32
17.80,79.33
17.77,79.34
17.81,79.35
17.78,79.36
17.75,79.37
17.74,79.38
17.78,79.39
17.74,79.40
17.77,79.41
17.84,79.42
17.76,79.43
17.77,79.44
17.82,79.45
17.80,79.46
17.76,79.47
17.80,79.48
17.76,79.49
17.75,79.50
17.78,79.51
17.80,79.52
17.72,79.53
17.81,79.54
17.80,79.55
17.77,79.56
17.79,79.57
17.79,79.58
17.75,79.59
17.77,79.60
17.80,79.61
17.76,79.62
17.80,79.63
17.79,79.64
17.73,79.65
17.74,79.66
17.81,79.67
17.80,79.68
17.78,79.69
17.77,79.70
17.79,79.71
17.76,79.72
17.80,79.73
17.83,79.74
17.79,79.75
17.74,79.76
17.79,79.77
17.73,79.78
17.76,79.79
17.79,79.80
17.74,79.81
17.78,79.82
17.81,79.83
17.76,79.84
17.76,79.85
17.79,79.86
17.76,79.87
17.75,79.88
17.74,79.89
17.79,79.90
17.77,79.91
17.74,79.92
17.77,79.93
17.80,79.94
17.78,79.95
17.82,79.96
17.81,79.97
17.74,79.98
17.82,79.99
17.80,80.00
17.78,80.01
17.75,80.02
17.70,80.03
17.78,80.04
17.77,80.05
17.77,80.06
17.78,80.07
17.79,80.08
17.73,80.09
17.79,80.10
17.77,80.11
17.79,80.12
17.78,80.13
17.74,80.14
17.81,80.15
17.75,80.16
17.78,80.17
17.78,80.18
17.79,80.19
17.77,80.20
17.77,80.21
17.80,80.22
17.75,80.23
17.74,80.25
17.79,80.26
17.70,80.27
17.79,80.28
17.81,80.29
17.79,80.30
17.78,80.31
17.80,80.32
17.81,80.33
17.74,80.34
17.78,80.35
17.74,80.36
17.76,80.37
17.76,80.38
17.76,80.39
17.76,80.40
17.75,80.41
17.81,80.42
17.75,80.43
17.73,80.44
17.79,80.45
17.76,80.46
17.72,80.47
17.77,80.48
17.80,80.49
17.74,80.50
17.81,80.51
17.75,80.52
17.74,80.53
17.79,80.54
17.77,80.55
17.74,80.56
17.75,80.57
17.79,80.58
17.74,80.59
17.77,80.60
17.79,80.61
17.74,80.62
17.78,80.63
17.77,80.64
17.74,80.65
17.70,80.66
17.78,80.67
17.76,80.68
17.71,80.69
17.78,80.70
17.75,80.71
17.75,80.72
17.80,80.73
17.74,80.74
17.77,80.75
17.80,80.76
17.78,80.77
17.75,80.78
17.76,80.79
17.75,80.80
17.76,80.81
17.77,80.82
17.76,80.83
17.72,80.84
17.75,80.85
17.80,80.86
17.73,80.87
17.76,80.88
17.80,80.89
17.76,80.90
17.77,80.91
17.75,80.92
17.77,80.93
17.74,80.94
17.76,80.95
17.76,80.96
17.72,80.97
17.76,80.98
17.79,80.99
17.74,81.00
17.77,81.01
17.76,81.02
17.75,81.03
17.79,81.04
17.80,81.05
17.75,81.06
17.72,81.07
17.79,81.08
17.75,81.09
17.74,81.10
17.81,81.11
17.71,81.12
17.71,81.13
17.78,81.14
17.70,81.15
17.73,81.16
17.77,81.17
17.80,81.18
17.77,81.19
17.75,81.20
17.79,81.21
17.74,81.22
17.75,81.23
17.75,81.24
17.73,81.25
17.74,81.26
17.78,81.27
17.71,81.28
17.75,81.29
17.78,81.30
17.75,81.31
17.74,81.32
17.74,81.33
17.77,81.34
17.75,81.35
17.73,81.36
17.76,81.37
17.75,81.38
17.76,81.39
17.76,81.40
17.74,81.41
17.74,81.42
17.79,81.44
17.74,81.45
17.69,81.46
17.75,81.47
17.77,81.48
17.68,81.49
17.76,81.50
17.79,81.51
17.75,81.52
17.74,81.53
17.75,81.54
17.77,81.55
17.76,81.56
17.72,81.57
17.75,81.58
17.68,81.59
17.75,81.60
17.73,81.61
17.76,81.62
17.70,81.63
17.79,81.64
17.74,81.65
17.74,81.66
17.75,81.67
17.74,81.68
17.78,81.69
17.78,81.70
17.70,81.71
17.71,81.72
17.76,81.73
17.75,81.74
17.72,81.75
17.75,81.76
17.75,81.77
17.69,81.78
17.77,81.79
17.75,81.80
17.72,81.81
17.75,81.82
17.75,81.83
17.74,81.84
17.72,81.85
17.77,81.86
17.69,81.87
17.74,81.88
17.76,81.89
17.74,81.90
17.71,81.91
17.77,81.92
17.73,81.93
17.74,81.94
17.75,81.95
17.75,81.96
17.74,81.97
17.74,81.98
17.73,81.99
17.74,82.00
17.75,82.01
17.71,82.02
17.68,82.03
17.73,82.04
17.74,82.05
17.74,82.06
17.72,82.07
17.78,82.08
17.71,82.09
17.74,82.10
17.77,82.11
17.70,82.12
17.70,82.13
17.73,82.14
17.72,82.15
17.71,82.16
17.75,82.17
17.75,82.18
17.65,82.19
17.75,82.20
17.75,82.21
17.69,82.22
17.76,82.23
17.76,82.24
17.76,82.25
17.72,82.26
17.78,82.27
17.75,82.28
17.70,82.29
17.74,82.30
17.78,82.31
17.73,82.32
17.73,82.33
17.77,82.34
17.72,82.35
17.68,82.36
17.77,82.37
17.76,82.38
17.70,82.39
17.74,82.40
17.71,82.41
17.65,82.42
17.77,82.43
17.74,82.44
17.73,82.45
17.75,82.46
17.74,82.47
17.71,82.48
17.67,82.49
17.75,82.50
17.72,82.51
17.72,82.52
17.74,82.53
17.73,82.54
17.67,82.55
17.73,82.56
17.73,82.57
17.74,82.58
17.72,82.59
17.72,82.60
17.75,82.61
17.74,82.63
17.73,82.64
17.70,82.65
17.72,82.66
17.71,82.67
17.73,82.68
17.74,82.69
17.75,82.70
17.73,82.71
17.76,82.72
17.74,82.73
17.72,82.74
17.65,82.75
17.73,82.76
17.75,82.77
17.70,82.78
17.74,82.79
17.77,82.80
17.71,82.81
17.75,82.82
17.75,82.83
17.70,82.84
17.72,82.85
17.69,82.86
17.71,82.87
17.72,82.88
17.72,82.89
17.74,82.90
17.69,82.91
17.70,82.92
17.71,82.93
17.69,82.94
17.77,82.95
17.71,82.96
17.70,82.97
17.75,82.98
17.70,82.99
17.69,83.00
17.70,83.01
17.73,83.02
17.71,83.03
17.72,83.04
17.73,83.05
17.71,83.06
17.71,83.07
17.76,83.08
17.72,83.09
17.73,83.10
17.70,83.11
17.70,83.12
17.72,83.13
17.71,83.14
17.73,83.15
17.72,83.16
17.66,83.17
17.77,83.18
17.72,83.19
17.70,83.20
17.74,83.21
17.72,83.22
17.68,83.23
17.73,83.24
17.69,83.25
17.67,83.26
17.72,83.27
17.70,83.28
17.68,83.29
17.74,83.30
17.72,83.31
17.71,83.32
17.71,83.33
17.75,83.34
17.70,83.35
17.68,83.36
17.74,83.37
17.71,83.38
17.74,83.39
17.72,83.40
17.74,83.41
17.69,83.42
17.69,83.43
17.75,83.44
17.69,83.45
17.69,83.46
17.76,83.47
17.73,83.48
17.70,83.49
17.75,83.50
17.71,83.51
17.67,83.52
17.76,83.53
17.71,83.54
17.71,83.55
17.75,83.56
17.75,83.57
17.70,83.58
17.75,83.59
17.76,83.60
17.71,83.61
17.71,83.62
17.73,83.63
17.69,83.64
17.72,83.65
17.77,83.66
17.65,83.67
17.73,83.68
17.73,83.69
17.70,83.70
17.71,83.71
17.70,83.72
17.73,83.73
17.68,83.74
17.75,83.75
17.72,83.76
17.68,83.77
17.77,83.78
17.72,83.79
17.71,83.80
17.74,83.82
17.72,83.83
17.66,83.84
17.70,83.85
17.76,83.86
17.67,83.87
17.72,83.88
17.73,83.89
17.63,83.90
17.69,83.91
17.69,83.92
17.69,83.93
17.71,83.94
17.72,83.95
17.69,83.96
17.71,83.97
17.74,83.98
17.69,83.99
17.70,84.00
17.71,84.01
17.74,84.02
17.66,84.03
17.73,84.04
17.72,84.05
17.70,84.06
17.68,84.07
17.74,84.08
17.72,84.09
17.66,84.10
17.74,84.11
17.72,84.12
17.67,84.13
17.74,84.14
17.73,84.15
17.65,84.16
17.74,84.17
17.72,84.18
17.71,84.19
17.71,84.20
17.73,84.21
17.69,84.22
17.64,84.23
17.74,84.24
17.71,84.25
17.68,84.26
17.72,84.27
17.74,84.28
17.64,84.29
17.67,84.30
17.72,84.31
17.70,84.32
17.73,84.33
17.69,84.34
17.67,84.35
17.70,84.36
17.72,84.37
17.69,84.38
17.71,84.39
17.74,84.40
17.70,84.41
17.65,84.42
17.74,84.43
17.69,84.44
17.70,84.45
17.70,84.46
17.72,84.47
17.69,84.48
17.69,84.49
17.73,84.50
17.68,84.51
17.70,84.52
17.72,84.53
17.66,84.54
17.71,84.55
17.63,84.56
17.71,84.57
17.67,84.58
17.67,84.59
17.71,84.60
17.70,84.61
17.71,84.62
17.71,84.63
17.69,84.64
17.71,84.65
17.73,84.66
17.68,84.67
17.72,84.68
17.68,84.69
17.69,84.70
17.66,84.71
17.71,84.72
17.65,84.73
17.66,84.74
17.72,84.75
17.75,84.76
17.66,84.77
17.70,84.78
17.68,84.79
17.68,84.80
17.67,84.81
17.72,84.82
17.65,84.83
17.72,84.84
17.68,84.85
17.71,84.86
17.65,84.87
17.73,84.88
17.72,84.89
17.67,84.90
17.68,84.91
17.68,84.92
17.67,84.93
17.72,84.94
17.64,84.95
17.64,84.96
17.72,84.97
17.72,84.98
17.69,85.00
17.71,85.01
17.71,85.02
17.70,85.03
17.69,85.04
17.71,85.05
17.72,85.06
17.68,85.07
17.74,85.08
17.71,85.09
17.63,85.10
17.73,85.11
17.67,85.12
17.69,85.13
17.68,85.14
17.68,85.15
17.64,85.16
17.69,85.17
17.70,85.18
17.65,85.19
17.67,85.20
17.69,85.21
17.68,85.22
17.66,85.23
17.74,85.24
17.64,85.25
17.68,85.26
17.63,85.27
17.68,85.28
17.65,85.29
17.71,85.30
17.71,85.31
17.69,85.32
17.68,85.33
17.69,85.34
17.68,85.35
17.71,85.36
17.69,85.37
17.71,85.38
17.70,85.39
17.70,85.40
17.64,85.41
17.70,85.42
17.68,85.43
17.67,85.44
17.71,85.45
17.67,85.46
17.69,85.47
17.69,85.48
17.71,85.49
17.67,85.50
17.66,85.51
17.69,85.52
17.71,85.53
17.66,85.54
17.65,85.55
17.67,85.56
17.68,85.57
17.68,85.58
17.69,85.59
17.67,85.60
17.69,85.61
17.68,85.62
17.63,85.63
17.63,85.64
17.70,85.65
17.67,85.66
17.66,85.67
17.71,85.68
17.71,85.69
17.68,85.70
17.66,85.71
17.70,85.72
17.66,85.73
17.72,85.74
17.70,85.75
17.68,85.76
17.70,85.77
17.72,85.78
17.65,85.79
17.70,85.80
17.73,85.81
17.67,85.82
17.67,85.83
17.71,85.84
17.68,85.85
17.68,85.86
17.64,85.87
17.69,85.88
17.66,85.89
17.69,85.90
17.68,85.91
17.66,85.92
17.68,85.93
17.70,85.94
17.68,85.95
17.66,85.96
17.67,85.97
17.63,85.98
17.63,85.99
17.67,86.00
17.67,86.01
17.70,86.02
17.67,86.03
17.67,86.04
17.67,86.05
17.72,86.06
17.68,86.07
17.64,86.08
17.70,86.09
17.69,86.10
17.69,86.11
17.65,86.12
17.71,86.13
17.65,86.14
17.67,86.15
17.71,86.16
17.63,86.17
17.67,86.18
17.65,86.20
17.64,86.21
17.68,86.22
17.69,86.23
17.63,86.24
17.65,86.25
17.65,86.26
17.71,86.27
17.60,86.28
17.68,86.29
17.65,86.30
17.64,86.31
17.66,86.32
17.69,86.33
17.69,86.34
17.67,86.35
17.70,86.36
17.67,86.37
17.64,86.38
17.71,86.39
17.68,86.40
17.68,86.41
17.69,86.42
17.64,86.43
17.64,86.44
17.67,86.45
17.69,86.46
17.67,86.47
17.59,86.48
17.69,86.49
17.63,86.50
17.65,86.51
17.69,86.52
17.65,86.53
17.67,86.54
17.68,86.55
17.65,86.56
17.69,86.57
17.67,86.58
17.66,86.59
17.66,86.60
17.70,86.61
17.64,86.62
17.66,86.63
17.63,86.64
17.68,86.65
17.65,86.66
17.61,86.67
17.65,86.68
17.64,86.69
17.65,86.70
17.68,86.71
17.62,86.72
17.66,86.73
17.65,86.74
17.70,86.75
17.65,86.76
17.67,86.77
17.68,86.78
17.62,86.79
17.67,86.80
17.68,86.81
17.66,86.82
17.63,86.83
17.64,86.84
17.69,86.85
17.62,86.86
17.64,86.87
17.64,86.88
17.68,86.89
17.68,86.90
17.67,86.91
17.62,86.92
17.64,86.93
17.68,86.94
17.65,86.95
17.63,86.96
17.66,86.97
17.66,86.98
17.67,86.99
17.64,87.00
17.68,87.01
17.60,87.02
17.65,87.03
17.67,87.04
17.65,87.05
17.67,87.06
17.69,87.07
17.63,87.08
17.64,87.09
17.67,87.10
17.66,87.11
17.59,87.12
17.65,87.13
17.67,87.14
17.64,87.15
17.65,87.16
17.68,87.17
17.65,87.18
17.62,87.19
17.69,87.20
17.66,87.21
17.64,87.22
17.65,87.23
17.65,87.24
17.65,87.25
17.62,87.26
17.68,87.27
17.61,87.28
17.60,87.29
17.65,87.30
17.64,87.31
17.57,87.32
17.66,87.33
17.68,87.34
17.63,87.35
17.64,87.36
17.69,87.38
17.64,87.39
17.64,87.40
17.63,87.41
17.67,87.42
17.65,87.43
17.66,87.44
17.63,87.45
17.55,87.46
17.65,87.47
17.68,87.48
17.62,87.49
17.67,87.50
17.65,87.51
17.64,87.52
17.63,87.53
17.68,87.54
17.65,87.55
17.65,87.56
17.65,87.57
17.64,87.58
17.62,87.59
17.59,87.60
17.59,87.61
17.64,87.62
17.61,87.63
17.65,87.64
17.66,87.65
17.67,87.66
17.65,87.67
17.64,87.68
17.64,87.69
17.66,87.70
17.63,87.71
17.62,87.72
17.67,87.73
17.63,87.74
17.62,87.75
17.67,87.76
17.66,87.77
17.61,87.78
17.62,87.79
17.60,87.80
17.64,87.81
17.62,87.82
17.68,87.83
17.62,87.84
17.62,87.85
17.67,87.86
17.64,87.87
17.61,87.88
17.64,87.89
17.65,87.90
17.64,87.91
17.63,87.92
17.63,87.93
17.65,87.94
17.61,87.95
17.65,87.96
17.67,87.97
17.65,87.98
17.64,87.99
17.63,88.00
17.61,88.01
17.63,88.02
17.66,88.03
17.65,88.04
17.61,88.05
17.63,88.06
17.63,88.07
17.60,88.08
17.61,88.09
17.67,88.10
17.64,88.11
17.66,88.12
17.65,88.13
17.58,88.14
17.61,88.15
17.67,88.16
17.60,88.17
17.62,88.18
17.62,88.19
17.63,88.20
17.63,88.21
17.61,88.22
17.63,88.23
17.64,88.24
